recordid,nriptr,stratum,cluster,xfact,fips,hydro,mhydro,mlra,bailey,split,impute,impute87,wifact,wcfact,urfact,ukfact,usleflag,s5id,s5name,surftxt,txtmod,loslope,hislope,flood,ophase,tfact
37001040023,250408,37001,4,11,37001,03030002,0303,136,231A,,1,2,48,0,230,0.28,0,NC0072,MECKLENBURG,CL,NON,6,10,NONE,ERODED,2
37001040024,274175,37001,4,1,37001,03030002,0303,136,231A,,1,2,48,0,230,0.49,0,SC0014,GEORGEVILLE,SIL,NON,6,10,NONE,ERODED,4
37001040025,274119,37001,4,3,37001,03030002,0303,136,231A,,1,2,56,0,230,0.43,0,SC0012,ALAMANCE,SIL,NON,2,6,NONE,0,4
37001040026,214123,37001,4,1,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001040027,250970,37001,4,1,37001,03030002,0303,136,231A,,0,2,48,0,230,0.28,0,NC0170,GASTON,CL,NON,6,10,NONE,ERODED,4
37001040028,249414,37001,4,15,37001,03030002,0303,136,231A,,0,2,48,0,230,0.28,0,NC0030,ENON,CL,NON,10,15,NONE,ERODED,2
37001040029,274175,37001,4,18,37001,03030002,0303,136,231A,,0,2,48,0,230,0.49,0,SC0014,GEORGEVILLE,SIL,NON,6,10,NONE,ERODED,4
37001040030,214123,37001,4,1,37001,03030002,0303,136,231A,,1,0,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001040031,249587,37001,4,1,37001,03030002,0303,136,231A,,1,0,86,0,230,0.24,0,NC0032,APPLING,SL,NON,2,6,NONE,ERODED,4
37001040032,250764,37001,4,13,37001,03030002,0303,136,231A,,0,0,56,0,230,0.15,0,NC0126,BADIN,SIL,CN,2,6,NONE,ERODED,2
37001040033,274176,37001,4,13,37001,03030002,0303,136,231A,,0,0,48,0,230,0.49,0,SC0014,GEORGEVILLE,SIL,NON,6,10,NONE,0,4
37001040034,250817,37001,4,13,37001,03030002,0303,136,231A,,0,0,56,0,230,0.32,0,NC0136,STONEVILLE,SIL,NON,2,6,NONE,0,3
37001040035,250974,37001,4,13,37001,03030002,0303,136,231A,,0,0,48,0,230,0.32,0,NC0170,GASTON,L,NON,2,6,NONE,0,4
37001040036,250974,37001,4,14,37001,03030002,0303,136,231A,,0,0,48,0,230,0.32,0,NC0170,GASTON,L,NON,2,6,NONE,0,4
37001040037,249157,37001,4,14,37001,03030002,0303,136,231A,,0,0,86,0,230,0.28,0,NC0018,CECIL,L,NON,6,10,NONE,ERODED,4
37001040038,215428,37001,4,1,37001,03030002,0303,136,231A,,1,0,180,0,230,0.10,0,FL0051,LEON,S,NON,0,3,NONE,0,5
37001040039,250113,37001,4,2,37001,03030002,0303,136,231A,,1,0,86,0,230,0.24,0,NC0058,HELENA,SL,NON,6,10,NONE,0,4
37001040040,250408,37001,4,1,37001,03030002,0303,136,231A,,1,0,48,0,230,0.28,0,NC0072,MECKLENBURG,CL,NON,6,10,NONE,ERODED,2
37001040041,250974,37001,4,2,37001,03030002,0303,136,231A,,1,0,48,0,230,0.32,0,NC0170,GASTON,L,NON,2,6,NONE,0,4
37001040042,250974,37001,4,3,37001,03030002,0303,136,231A,,1,0,48,0,230,0.32,0,NC0170,GASTON,L,NON,2,6,NONE,0,4
37001040043,250974,37001,4,1,37001,03030002,0303,136,231A,,1,0,48,0,230,0.32,0,NC0170,GASTON,L,NON,2,6,NONE,0,4
37001040044,250110,37001,4,23,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,2,6,NONE,0,4
37001040045,250113,37001,4,24,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,6,10,NONE,0,4
37001040046,249492,37001,4,1,37001,03030002,0303,136,231A,,0,2,56,0,230,0.24,0,NC0031,WILKES,SL,NON,10,15,NONE,0,1
37001040047,249587,37001,4,3,37001,03030002,0303,136,231A,,1,2,86,0,230,0.24,0,NC0032,APPLING,SL,NON,2,6,NONE,ERODED,4
37001040048,249587,37001,4,2,37001,03030002,0303,136,231A,,1,2,86,0,230,0.24,0,NC0032,APPLING,SL,NON,2,6,NONE,ERODED,4
37001040049,250110,37001,4,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,2,6,NONE,0,4
37001040050,250110,37001,4,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,2,6,NONE,0,4
37001040051,249582,37001,4,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.24,0,NC0032,APPLING,SL,NON,10,15,NONE,ERODED,4
37001040052,215428,37001,4,2,37001,03030002,0303,136,231A,,1,2,180,0,230,0.10,0,FL0051,LEON,S,NON,0,3,NONE,0,5
37001040053,250110,37001,4,16,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,2,6,NONE,0,4
37001040054,249134,37001,4,15,37001,03030002,0303,136,231A,,0,2,86,0,230,0.28,0,NC0018,CECIL,FSL,NON,2,6,NONE,0,4
37001040055,249582,37001,4,14,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0032,APPLING,SL,NON,10,15,NONE,ERODED,4
37001050001,249587,37001,5,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.24,0,NC0032,APPLING,SL,NON,2,6,NONE,ERODED,4
37001050002,249587,37001,5,24,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0032,APPLING,SL,NON,2,6,NONE,ERODED,4
37001050003,249594,37001,5,25,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0032,APPLING,SL,NON,6,10,NONE,0,4
37001050004,249587,37001,5,3,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0032,APPLING,SL,NON,2,6,NONE,ERODED,4
37001050005,215428,37001,5,1,37001,03030002,0303,136,231A,,1,2,180,0,230,0.10,0,FL0051,LEON,S,NON,0,3,NONE,0,5
37001050006,214123,37001,5,3,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001050007,274352,37001,5,3,37001,03030002,0303,136,231A,,1,2,56,0,230,0.43,0,SC0017,HERNDON,SIL,NON,2,6,NONE,ERODED,5
37001050008,288551,37001,5,17,37001,03030002,0303,136,231A,,0,2,56,0,230,0.28,0,VA0046,ORANGE,SIL,NON,2,6,NONE,0,3
37001050010,274166,37001,5,17,37001,03030002,0303,136,231A,,0,2,48,0,230,0.49,0,SC0014,GEORGEVILLE,SIL,NON,10,15,NONE,ERODED,4
37001050011,288881,37001,5,24,37001,03030002,0303,136,231A,,0,2,86,0,230,0.17,0,VA0069,COLFAX,SL,NON,2,6,NONE,0,3
37001050012,250275,37001,5,3,37001,03030002,0303,136,231A,,0,2,0,0,230,0.24,0,NC0070,DURHAM,SL,NON,2,6,NONE,0,5
37001050013,249719,37001,5,25,37001,03030002,0303,136,231A,,0,2,56,0,230,0.28,0,NC0039,VANCE,CL,NON,6,10,NONE,ERODED,2
37001050014,214123,37001,5,1,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001050015,288881,37001,5,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.17,0,VA0069,COLFAX,SL,NON,2,6,NONE,0,3
37001050016,214095,37001,5,1,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0035,URBAN LAND,VAR,NON,6,10,NONE,0,0
37001050017,250974,37001,5,1,37001,03030002,0303,136,231A,,1,2,48,0,230,0.32,0,NC0170,GASTON,L,NON,2,6,NONE,0,4
37001050018,288881,37001,5,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.17,0,VA0069,COLFAX,SL,NON,2,6,NONE,0,3
37001050019,274682,37001,5,4,37001,03030002,0303,136,231A,,1,0,56,0,230,0.28,0,SC0072,STARR,L,NON,2,6,OCCAS,0,5
37001050020,274682,37001,5,1,37001,03030002,0303,136,231A,,1,0,56,0,230,0.28,0,SC0072,STARR,L,NON,2,6,OCCAS,0,5
37001050021,249902,37001,5,1,37001,03030002,0303,136,231A,,1,0,86,0,230,0.24,0,NC0052,WEHADKEE,FSL,NON,0,2,OCCAS,UNDRAINED,5
37001050022,250408,37001,5,16,37001,03030002,0303,136,231A,,0,0,48,0,230,0.28,0,NC0072,MECKLENBURG,CL,NON,6,10,NONE,ERODED,2
37001050023,274682,37001,5,14,37001,03030002,0303,136,231A,,0,0,56,0,230,0.28,0,SC0072,STARR,L,NON,2,6,OCCAS,0,5
37001050024,250408,37001,5,17,37001,03030002,0303,136,231A,,0,0,48,0,230,0.28,0,NC0072,MECKLENBURG,CL,NON,6,10,NONE,ERODED,2
37001050025,249492,37001,5,1,37001,03030002,0303,136,231A,,1,0,56,0,230,0.24,0,NC0031,WILKES,SL,NON,10,15,NONE,0,1
37001050026,213978,37001,5,3,37001,03030002,0303,136,231A,,1,0,0,0,230,0.00,0,DC0035,URBAN LAND,VAR,NON,0,10,NONE,0,0
37001050027,213978,37001,5,1,37001,03030002,0303,136,231A,,1,0,0,0,230,0.00,0,DC0035,URBAN LAND,VAR,NON,0,10,NONE,0,0
37001050028,215428,37001,5,1,37001,03030002,0303,136,231A,,1,0,180,0,230,0.10,0,FL0051,LEON,S,NON,0,3,NONE,0,5
37001050029,214123,37001,5,1,37001,03030002,0303,136,231A,,1,0,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001050030,214123,37001,5,1,37001,03030002,0303,136,231A,,1,0,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001050031,249133,37001,5,17,37001,03030002,0303,136,231A,,0,0,86,0,230,0.28,0,NC0018,CECIL,FSL,NON,2,6,NONE,ERODED,4
37001050033,250437,37001,5,14,37001,03030002,0303,136,231A,,0,0,56,0,230,0.24,0,NC0072,MECKLENBURG,L,NON,6,10,NONE,ERODED,4
37001050034,250432,37001,5,13,37001,03030002,0303,136,231A,,0,0,56,0,230,0.24,0,NC0072,MECKLENBURG,L,NON,2,6,NONE,ERODED,4
37001050035,249436,37001,5,14,37001,03030002,0303,136,231A,,0,0,56,0,230,0.32,0,NC0030,ENON,L,NON,10,15,NONE,ERODED,3
37001050036,250427,37001,5,14,37001,03030002,0303,136,231A,,0,0,56,0,230,0.24,0,NC0072,MECKLENBURG,L,NON,10,15,NONE,0,4
37001050037,214123,37001,5,2,37001,03030002,0303,136,231A,,1,0,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001050038,250110,37001,5,2,37001,03030002,0303,136,231A,,1,0,86,0,230,0.24,0,NC0058,HELENA,SL,NON,2,6,NONE,0,4
37001050039,250110,37001,5,1,37001,03030002,0303,136,231A,,1,0,86,0,230,0.24,0,NC0058,HELENA,SL,NON,2,6,NONE,0,4
37001050040,249157,37001,5,14,37001,03030002,0303,136,231A,,0,2,86,0,230,0.28,0,NC0018,CECIL,L,NON,6,10,NONE,ERODED,4
37001050041,249126,37001,5,15,37001,03030002,0303,136,231A,,0,2,86,0,230,0.28,0,NC0018,CECIL,FSL,NON,10,15,NONE,ERODED,4
37001050042,249441,37001,5,16,37001,03030002,0303,136,231A,,0,2,56,0,230,0.32,0,NC0030,ENON,L,NON,6,10,NONE,ERODED,3
37001050043,214123,37001,5,3,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001050044,215428,37001,5,1,37001,03030002,0303,136,231A,,1,2,180,0,230,0.10,0,FL0051,LEON,S,NON,0,3,NONE,0,5
37001050045,274352,37001,5,1,37001,03030002,0303,136,231A,,1,2,56,0,230,0.43,0,SC0017,HERNDON,SIL,NON,2,6,NONE,ERODED,5
37001050046,249157,37001,5,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.28,0,NC0018,CECIL,L,NON,6,10,NONE,ERODED,4
37001050047,249157,37001,5,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.28,0,NC0018,CECIL,L,NON,6,10,NONE,ERODED,4
37001050048,250427,37001,5,2,37001,03030002,0303,136,231A,,1,2,56,0,230,0.24,0,NC0072,MECKLENBURG,L,NON,10,15,NONE,0,4
37001050049,249492,37001,5,2,37001,03030002,0303,136,231A,,1,2,56,0,230,0.24,0,NC0031,WILKES,SL,NON,10,15,NONE,0,1
37001050050,249157,37001,5,2,37001,03030002,0303,136,231A,,1,2,86,0,230,0.28,0,NC0018,CECIL,L,NON,6,10,NONE,ERODED,4
37001050051,215428,37001,5,1,37001,03030002,0303,136,231A,,1,0,180,0,230,0.10,0,FL0051,LEON,S,NON,0,3,NONE,0,5
37001050052,250113,37001,5,1,37001,03030002,0303,136,231A,,1,0,86,0,230,0.24,0,NC0058,HELENA,SL,NON,6,10,NONE,0,4
37001050053,249492,37001,5,1,37001,03030002,0303,136,231A,,1,0,56,0,230,0.24,0,NC0031,WILKES,SL,NON,10,15,NONE,0,1
37001050054,250110,37001,5,2,37001,03030002,0303,136,231A,,0,0,86,0,230,0.24,0,NC0058,HELENA,SL,NON,2,6,NONE,0,4
37001050055,250110,37001,5,23,37001,03030002,0303,136,231A,,0,0,86,0,230,0.24,0,NC0058,HELENA,SL,NON,2,6,NONE,0,4
37001050056,250113,37001,5,22,37001,03030002,0303,136,231A,,0,0,86,0,230,0.24,0,NC0058,HELENA,SL,NON,6,10,NONE,0,4
37001060001,214123,37001,6,1,37001,03030003,0303,136,231A,,1,0,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001060002,250974,37001,6,1,37001,03030003,0303,136,231A,,1,0,48,0,230,0.32,0,NC0170,GASTON,L,NON,2,6,NONE,0,4
37001060003,274172,37001,6,16,37001,03030003,0303,136,231A,,0,0,48,0,230,0.49,0,SC0014,GEORGEVILLE,SIL,NON,2,6,NONE,0,4
37001060004,288061,37001,6,14,37001,03030003,0303,136,231A,,0,0,86,0,230,0.37,0,VA0013,TATUM,SIL,NON,6,10,NONE,0,4
37001060005,249587,37001,6,16,37001,03030003,0303,136,231A,,0,0,86,0,230,0.24,0,NC0032,APPLING,SL,NON,2,6,NONE,ERODED,4
37001060006,274343,37001,6,5,37001,03030002,0303,136,231A,,1,2,48,0,230,0.49,0,SC0017,HERNDON,SICL,NON,10,15,NONE,ERODED,4
37001060007,250113,37001,6,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,6,10,NONE,0,4
37001060008,214123,37001,6,1,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001060009,274352,37001,6,2,37001,03030002,0303,136,231A,,0,2,56,0,230,0.43,0,SC0017,HERNDON,SIL,NON,2,6,NONE,ERODED,5
37001060010,288551,37001,6,16,37001,03030002,0303,136,231A,,0,2,56,0,230,0.28,0,VA0046,ORANGE,SIL,NON,2,6,NONE,0,3
37001060011,274343,37001,6,17,37001,03030002,0303,136,231A,,0,2,48,0,230,0.49,0,SC0017,HERNDON,SICL,NON,10,15,NONE,ERODED,4
37001060012,249587,37001,6,15,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0032,APPLING,SL,NON,2,6,NONE,ERODED,4
37001060013,250521,37001,6,16,37001,03030002,0303,136,231A,,0,2,134,0,230,0.10,0,NC0078,BUNCOMBE,LS,NON,0,2,RARE,0,5
37001060014,249593,37001,6,18,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0032,APPLING,SL,NON,6,10,NONE,ERODED,4
37001060015,274352,37001,6,1,37001,03030002,0303,136,231A,,1,2,56,0,230,0.43,0,SC0017,HERNDON,SIL,NON,2,6,NONE,ERODED,5
37001060016,249492,37001,6,4,37001,03030002,0303,136,231A,,1,2,56,0,230,0.24,0,NC0031,WILKES,SL,NON,10,15,NONE,0,1
37001060017,274119,37001,6,1,37001,03030002,0303,136,231A,,1,2,56,0,230,0.43,0,SC0012,ALAMANCE,SIL,NON,2,6,NONE,0,4
37001060018,215428,37001,6,1,37001,03030002,0303,136,231A,,1,2,180,0,230,0.10,0,FL0051,LEON,S,NON,0,3,NONE,0,5
37001060019,249587,37001,6,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.24,0,NC0032,APPLING,SL,NON,2,6,NONE,ERODED,4
37001060020,249587,37001,6,2,37001,03030002,0303,136,231A,,1,2,86,0,230,0.24,0,NC0032,APPLING,SL,NON,2,6,NONE,ERODED,4
37001060021,215428,37001,6,1,37001,03030002,0303,136,231A,,1,2,180,0,230,0.10,0,FL0051,LEON,S,NON,0,3,NONE,0,5
37001060022,214123,37001,6,1,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001060023,274352,37001,6,1,37001,03030002,0303,136,231A,,1,2,56,0,230,0.43,0,SC0017,HERNDON,SIL,NON,2,6,NONE,ERODED,5
37001060024,274166,37001,6,17,37001,03030002,0303,136,231A,,0,2,48,0,230,0.49,0,SC0014,GEORGEVILLE,SIL,NON,10,15,NONE,ERODED,4
37001060025,274161,37001,6,16,37001,03030002,0303,136,231A,,0,2,48,0,230,0.49,0,SC0014,GEORGEVILLE,SICL,NON,6,10,NONE,ERODED,4
37001060026,274171,37001,6,18,37001,03030002,0303,136,231A,,0,2,48,0,230,0.49,0,SC0014,GEORGEVILLE,SIL,NON,2,6,NONE,ERODED,4
37001060027,274172,37001,6,14,37001,03030002,0303,136,231A,,0,0,48,0,230,0.49,0,SC0014,GEORGEVILLE,SIL,NON,2,6,NONE,0,4
37001060028,274172,37001,6,15,37001,03030002,0303,136,231A,,0,0,48,0,230,0.49,0,SC0014,GEORGEVILLE,SIL,NON,2,6,NONE,0,4
37001060029,249587,37001,6,15,37001,03030002,0303,136,231A,,0,0,86,0,230,0.24,0,NC0032,APPLING,SL,NON,2,6,NONE,ERODED,4
37001060030,213978,37001,6,15,37001,03030002,0303,136,231A,,0,0,0,0,230,0.00,0,DC0035,URBAN LAND,VAR,NON,0,10,NONE,0,0
37001060031,213978,37001,6,15,37001,03030002,0303,136,231A,,0,0,0,0,230,0.00,0,DC0035,URBAN LAND,VAR,NON,0,10,NONE,0,0
37001060032,214095,37001,6,1,37001,03030002,0303,136,231A,,1,0,0,0,230,0.00,0,DC0035,URBAN LAND,VAR,NON,6,10,NONE,0,0
37001060033,250113,37001,6,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,6,10,NONE,0,4
37001060034,250113,37001,6,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,6,10,NONE,0,4
37001060035,215428,37001,6,1,37001,03030002,0303,136,231A,,1,2,180,0,230,0.10,0,FL0051,LEON,S,NON,0,3,NONE,0,5
37001060036,214095,37001,6,2,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0035,URBAN LAND,VAR,NON,6,10,NONE,0,0
37001060037,249492,37001,6,3,37001,03030002,0303,136,231A,,1,2,56,0,230,0.24,0,NC0031,WILKES,SL,NON,10,15,NONE,0,1
37001060038,214123,37001,6,2,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001060039,250113,37001,6,15,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,6,10,NONE,0,4
37001060040,250113,37001,6,16,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,6,10,NONE,0,4
37001060041,249902,37001,6,16,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0052,WEHADKEE,FSL,NON,0,2,OCCAS,UNDRAINED,5
37001060042,214123,37001,6,1,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001060043,274352,37001,6,1,37001,03030002,0303,136,231A,,1,2,56,0,230,0.43,0,SC0017,HERNDON,SIL,NON,2,6,NONE,ERODED,5
37001060044,250113,37001,6,17,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,6,10,NONE,0,4
37001060045,287954,37001,6,17,37001,03030002,0303,136,231A,,0,2,86,0,230,0.28,0,VA0009,WORSHAM,SL,NON,2,6,NONE,0,4
37001060046,249902,37001,6,16,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0052,WEHADKEE,FSL,NON,0,2,OCCAS,UNDRAINED,5
37001070001,214123,37001,7,1,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001070002,274171,37001,7,15,37001,03030002,0303,136,231A,,0,2,48,0,230,0.49,0,SC0014,GEORGEVILLE,SIL,NON,2,6,NONE,ERODED,4
37001070003,274176,37001,7,16,37001,03030002,0303,136,231A,,0,2,48,0,230,0.49,0,SC0014,GEORGEVILLE,SIL,NON,6,10,NONE,0,4
37001070004,274155,37001,7,14,37001,03030002,0303,136,231A,,0,2,48,0,230,0.49,0,SC0014,GEORGEVILLE,SICL,NON,10,15,NONE,ERODED,4
37001070005,288551,37001,7,1,37001,03030002,0303,136,231A,,1,0,56,0,230,0.28,0,VA0046,ORANGE,SIL,NON,2,6,NONE,0,3
37001070006,288551,37001,7,1,37001,03030002,0303,136,231A,,1,0,56,0,230,0.28,0,VA0046,ORANGE,SIL,NON,2,6,NONE,0,3
37001070007,215428,37001,7,1,37001,03030002,0303,136,231A,,1,0,180,0,230,0.10,0,FL0051,LEON,S,NON,0,3,NONE,0,5
37001070008,249492,37001,7,3,37001,03030002,0303,136,231A,,1,0,56,0,230,0.24,0,NC0031,WILKES,SL,NON,10,15,NONE,0,1
37001070009,274171,37001,7,1,37001,03030002,0303,136,231A,,1,0,48,0,230,0.49,0,SC0014,GEORGEVILLE,SIL,NON,2,6,NONE,ERODED,4
37001070010,288551,37001,7,23,37001,03030002,0303,136,231A,,0,0,56,0,230,0.28,0,VA0046,ORANGE,SIL,NON,2,6,NONE,0,3
37001070012,288551,37001,7,15,37001,03030002,0303,136,231A,,0,0,56,0,230,0.28,0,VA0046,ORANGE,SIL,NON,2,6,NONE,0,3
37001070013,288554,37001,7,5,37001,03030002,0303,136,231A,,1,2,56,0,230,0.28,0,VA0046,ORANGE,SIL,NON,6,10,NONE,0,3
37001070014,288554,37001,7,2,37001,03030002,0303,136,231A,,1,2,56,0,230,0.28,0,VA0046,ORANGE,SIL,NON,6,10,NONE,0,3
37001070015,288554,37001,7,3,37001,03030002,0303,136,231A,,1,2,56,0,230,0.28,0,VA0046,ORANGE,SIL,NON,6,10,NONE,0,3
37001070016,250764,37001,7,2,37001,03030002,0303,136,231A,,1,2,56,0,230,0.15,0,NC0126,BADIN,SIL,CN,2,6,NONE,ERODED,2
37001070017,250764,37001,7,1,37001,03030002,0303,136,231A,,1,2,56,0,230,0.15,0,NC0126,BADIN,SIL,CN,2,6,NONE,ERODED,2
37001070018,215428,37001,7,1,37001,03030002,0303,136,231A,,1,2,180,0,230,0.10,0,FL0051,LEON,S,NON,0,3,NONE,0,5
37001070019,274356,37001,7,24,37001,03030002,0303,136,231A,,0,2,56,0,230,0.43,0,SC0017,HERNDON,SIL,NON,6,10,NONE,ERODED,5
37001070020,288554,37001,7,21,37001,03030002,0303,136,231A,,0,2,56,0,230,0.28,0,VA0046,ORANGE,SIL,NON,6,10,NONE,0,3
37001070022,215428,37001,7,1,37001,03030002,0303,136,231A,,1,2,180,0,230,0.10,0,FL0051,LEON,S,NON,0,3,NONE,0,5
37001070023,214095,37001,7,1,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0035,URBAN LAND,VAR,NON,6,10,NONE,0,0
37001070024,249492,37001,7,3,37001,03030002,0303,136,231A,,1,2,56,0,230,0.24,0,NC0031,WILKES,SL,NON,10,15,NONE,0,1
37001070025,214123,37001,7,1,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001070026,250974,37001,7,2,37001,03030002,0303,136,231A,,1,2,48,0,230,0.32,0,NC0170,GASTON,L,NON,2,6,NONE,0,4
37001070027,213857,37001,7,16,37001,03030002,0303,136,231A,,0,2,0,0,230,0.00,0,DC0023,GULLIED LAND,VAR,NON,6,15,NONE,0,0
37001070028,274629,37001,7,15,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,SC0064,CONGAREE,FSL,NON,0,2,NONE,FREQ,5
37001070029,249501,37001,7,16,37001,03030002,0303,136,231A,,0,2,56,0,230,0.24,0,NC0031,WILKES,SL,NON,15,25,NONE,0,1
37001070030,214095,37001,7,1,37001,03030002,0303,136,231A,,0,0,0,0,230,0.00,0,DC0035,URBAN LAND,VAR,NON,6,10,NONE,0,0
37001070031,250089,37001,7,12,37001,03030002,0303,136,231A,,0,0,56,0,230,0.28,0,NC0058,HELENA,CL,NON,6,10,NONE,SEV ER,3
37001070032,287954,37001,7,11,37001,03030002,0303,136,231A,,0,0,86,0,230,0.28,0,VA0009,WORSHAM,SL,NON,2,6,NONE,0,4
37001070033,250974,37001,7,2,37001,03030002,0303,136,231A,,1,0,48,0,230,0.32,0,NC0170,GASTON,L,NON,2,6,NONE,0,4
37001070034,214123,37001,7,1,37001,03030002,0303,136,231A,,1,0,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001070035,215428,37001,7,1,37001,03030002,0303,136,231A,,1,0,180,0,230,0.10,0,FL0051,LEON,S,NON,0,3,NONE,0,5
37001070036,250089,37001,7,1,37001,03030002,0303,136,231A,,1,0,56,0,230,0.28,0,NC0058,HELENA,CL,NON,6,10,NONE,SEV ER,3
37001070037,250089,37001,7,1,37001,03030002,0303,136,231A,,1,0,56,0,230,0.28,0,NC0058,HELENA,CL,NON,6,10,NONE,SEV ER,3
37001070038,249200,37001,7,7,37001,03030002,0303,136,231A,,0,0,86,0,230,0.28,0,NC0018,CECIL,SL,NON,2,6,NONE,ERODED,4
37001070039,249200,37001,7,13,37001,03030002,0303,136,231A,,0,0,86,0,230,0.28,0,NC0018,CECIL,SL,NON,2,6,NONE,ERODED,4
37001070040,214052,37001,7,13,37001,03030002,0303,136,231A,,0,0,0,0,230,0.00,0,DC0035,URBAN LAND,VAR,NON,2,6,NONE,0,0
37001070041,216529,37001,7,3,37001,03030002,0303,136,231A,,1,0,48,0,230,0.28,0,GA0014,DAVIDSON,CL,NON,2,6,NONE,ERODED,5
37001070042,216529,37001,7,1,37001,03030002,0303,136,231A,,1,0,48,0,230,0.28,0,GA0014,DAVIDSON,CL,NON,2,6,NONE,ERODED,5
37001070043,250110,37001,7,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,2,6,NONE,0,4
37001070044,250110,37001,7,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,2,6,NONE,0,4
37001070045,215428,37001,7,1,37001,03030002,0303,136,231A,,1,2,180,0,230,0.10,0,FL0051,LEON,S,NON,0,3,NONE,0,5
37001070046,250113,37001,7,1,37001,03030002,0303,136,231A,,1,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,6,10,NONE,0,4
37001070047,214123,37001,7,1,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001070048,214123,37001,7,1,37001,03030002,0303,136,231A,,1,2,0,0,230,0.00,0,DC0038,,,,0,0,NONE,,0
37001070049,274352,37001,7,2,37001,03030002,0303,136,231A,,1,2,56,0,230,0.43,0,SC0017,HERNDON,SIL,NON,2,6,NONE,ERODED,5
37001070050,250113,37001,7,16,37001,03030002,0303,136,231A,,0,2,86,0,230,0.24,0,NC0058,HELENA,SL,NON,6,10,NONE,0,4
