ST,STATE,STCNTY,COUNTY,FIPS,SVI
37,NORTH CAROLINA,37119,Mecklenburg,37119005618,0.1999
37,NORTH CAROLINA,37119,Mecklenburg,37119005619,0.2596
37,NORTH CAROLINA,37119,Mecklenburg,37119005620,0.6858
37,NORTH CAROLINA,37119,Mecklenburg,37119005621,0.3003
37,NORTH CAROLINA,37119,Mecklenburg,37119005706,0.3855
37,NORTH CAROLINA,37119,Mecklenburg,37119005709,0.1897
37,NORTH CAROLINA,37119,Mecklenburg,37119005710,0.5951
37,NORTH CAROLINA,37119,Mecklenburg,37119005711,0.2106
37,NORTH CAROLINA,37119,Mecklenburg,37119005712,0.0629
37,NORTH CAROLINA,37119,Mecklenburg,37119005713,0.0472
37,NORTH CAROLINA,37119,Mecklenburg,37119005714,0.0176
37,NORTH CAROLINA,37119,Mecklenburg,37119005715,0.0648
37,NORTH CAROLINA,37119,Mecklenburg,37119005716,0.2994
37,NORTH CAROLINA,37119,Mecklenburg,37119005717,0.3753
37,NORTH CAROLINA,37119,Mecklenburg,37119005811,0.1222
37,NORTH CAROLINA,37119,Mecklenburg,37119005812,0.1763
37,NORTH CAROLINA,37119,Mecklenburg,37119005815,0.2235
37,NORTH CAROLINA,37119,Mecklenburg,37119005816,0.0842
37,NORTH CAROLINA,37119,Mecklenburg,37119005817,0.025
37,NORTH CAROLINA,37119,Mecklenburg,37119005823,0.1495
37,NORTH CAROLINA,37119,Mecklenburg,37119005824,0.7617
37,NORTH CAROLINA,37119,Mecklenburg,37119005825,0.7196
37,NORTH CAROLINA,37119,Mecklenburg,37119005826,0.2531
37,NORTH CAROLINA,37119,Mecklenburg,37119005827,0.3628
37,NORTH CAROLINA,37119,Mecklenburg,37119005828,0.0643
37,NORTH CAROLINA,37119,Mecklenburg,37119005829,0.4938
37,NORTH CAROLINA,37119,Mecklenburg,37119005830,0.1087
37,NORTH CAROLINA,37119,Mecklenburg,37119005831,0.131
37,NORTH CAROLINA,37119,Mecklenburg,37119005832,0.1111
37,NORTH CAROLINA,37119,Mecklenburg,37119005833,0.2679
37,NORTH CAROLINA,37119,Mecklenburg,37119005834,0.3748
37,NORTH CAROLINA,37119,Mecklenburg,37119005835,0.1245
37,NORTH CAROLINA,37119,Mecklenburg,37119005836,0.2277
37,NORTH CAROLINA,37119,Mecklenburg,37119005837,0.1347
37,NORTH CAROLINA,37119,Mecklenburg,37119005838,0.1157
37,NORTH CAROLINA,37119,Mecklenburg,37119005839,0.1319
37,NORTH CAROLINA,37119,Mecklenburg,37119005840,0.1448
37,NORTH CAROLINA,37119,Mecklenburg,37119005841,0.1472
37,NORTH CAROLINA,37119,Mecklenburg,37119005842,0.2175
37,NORTH CAROLINA,37119,Mecklenburg,37119005843,0.1291
37,NORTH CAROLINA,37119,Mecklenburg,37119005844,0.0805
37,NORTH CAROLINA,37119,Mecklenburg,37119005845,0.1402
37,NORTH CAROLINA,37119,Mecklenburg,37119005846,0.0315
37,NORTH CAROLINA,37119,Mecklenburg,37119005847,0.1236
37,NORTH CAROLINA,37119,Mecklenburg,37119005848,0.0102
37,NORTH CAROLINA,37119,Mecklenburg,37119005906,0.6367
37,NORTH CAROLINA,37119,Mecklenburg,37119005907,0.2776
37,NORTH CAROLINA,37119,Mecklenburg,37119005908,0.0384
37,NORTH CAROLINA,37119,Mecklenburg,37119005909,0.4873
37,NORTH CAROLINA,37119,Mecklenburg,37119005910,0.3401
37,NORTH CAROLINA,37119,Mecklenburg,37119005911,0.0972
37,NORTH CAROLINA,37119,Mecklenburg,37119005912,0.3637
37,NORTH CAROLINA,37119,Mecklenburg,37119005913,0.6034
37,NORTH CAROLINA,37119,Mecklenburg,37119005914,0.4294
37,NORTH CAROLINA,37119,Mecklenburg,37119005915,0.1199
37,NORTH CAROLINA,37119,Mecklenburg,37119005916,0.882
37,NORTH CAROLINA,37119,Mecklenburg,37119005917,0.3202
37,NORTH CAROLINA,37119,Mecklenburg,37119005918,0.2203
37,NORTH CAROLINA,37119,Mecklenburg,37119006005,0.4142
37,NORTH CAROLINA,37119,Mecklenburg,37119006006,0.8320000000000001
37,NORTH CAROLINA,37119,Mecklenburg,37119006007,0.1666
37,NORTH CAROLINA,37119,Mecklenburg,37119006008,0.1795
37,NORTH CAROLINA,37119,Mecklenburg,37119006009,0.3605
37,NORTH CAROLINA,37119,Mecklenburg,37119006010,0.7390000000000001
37,NORTH CAROLINA,37119,Mecklenburg,37119006103,0.1879
37,NORTH CAROLINA,37119,Mecklenburg,37119006104,0.3892
37,NORTH CAROLINA,37119,Mecklenburg,37119006105,0.2591
37,NORTH CAROLINA,37119,Mecklenburg,37119006106,0.2027
37,NORTH CAROLINA,37119,Mecklenburg,37119006107,0.3036
37,NORTH CAROLINA,37119,Mecklenburg,37119006108,0.4512
37,NORTH CAROLINA,37119,Mecklenburg,37119006109,0.727
37,NORTH CAROLINA,37119,Mecklenburg,37119006203,0.0453
37,NORTH CAROLINA,37119,Mecklenburg,37119006204,0.0273
37,NORTH CAROLINA,37119,Mecklenburg,37119006208,0.0588
37,NORTH CAROLINA,37119,Mecklenburg,37119006209,0.1074
37,NORTH CAROLINA,37119,Mecklenburg,37119006210,0.0523
37,NORTH CAROLINA,37119,Mecklenburg,37119006211,0.0407
37,NORTH CAROLINA,37119,Mecklenburg,37119006212,0.2582
37,NORTH CAROLINA,37119,Mecklenburg,37119006213,0.0495
37,NORTH CAROLINA,37119,Mecklenburg,37119006214,0.0727
37,NORTH CAROLINA,37119,Mecklenburg,37119006215,0.3591
37,NORTH CAROLINA,37119,Mecklenburg,37119006302,0.1675
37,NORTH CAROLINA,37119,Mecklenburg,37119006303,0.1018
37,NORTH CAROLINA,37119,Mecklenburg,37119006304,0.1337
37,NORTH CAROLINA,37119,Mecklenburg,37119006403,0.21100000000000002
37,NORTH CAROLINA,37119,Mecklenburg,37119006404,0.006
37,NORTH CAROLINA,37119,Mecklenburg,37119006405,0.1564
37,NORTH CAROLINA,37119,Mecklenburg,37119006406,0.2369
37,NORTH CAROLINA,37119,Mecklenburg,37119006407,0.0606
37,NORTH CAROLINA,37119,Mecklenburg,37119980100,-999.0
37,NORTH CAROLINA,37119,Mecklenburg,37119980200,-999.0
37,NORTH CAROLINA,37119,Mecklenburg,37119980300,-999.0
37,NORTH CAROLINA,37121,Mitchell,37121950100,0.2628
37,NORTH CAROLINA,37121,Mitchell,37121950200,0.6159
37,NORTH CAROLINA,37121,Mitchell,37121950300,0.7918
37,NORTH CAROLINA,37121,Mitchell,37121950400,0.1842
37,NORTH CAROLINA,37123,Montgomery,37123960100,0.8121
37,NORTH CAROLINA,37123,Montgomery,37123960200,0.708
37,NORTH CAROLINA,37123,Montgomery,37123960300,0.1027
37,NORTH CAROLINA,37123,Montgomery,37123960401,0.7214
37,NORTH CAROLINA,37123,Montgomery,37123960402,0.4493
37,NORTH CAROLINA,37123,Montgomery,37123960500,0.9236
37,NORTH CAROLINA,37125,Moore,37125950100,0.4928
37,NORTH CAROLINA,37125,Moore,37125950200,0.8006
37,NORTH CAROLINA,37125,Moore,37125950301,0.2115
37,NORTH CAROLINA,37125,Moore,37125950302,0.2147
37,NORTH CAROLINA,37125,Moore,37125950401,0.5025
37,NORTH CAROLINA,37125,Moore,37125950402,0.7733
37,NORTH CAROLINA,37125,Moore,37125950501,0.4655
37,NORTH CAROLINA,37125,Moore,37125950502,0.3369
37,NORTH CAROLINA,37125,Moore,37125950601,0.0703
37,NORTH CAROLINA,37125,Moore,37125950602,0.3832
37,NORTH CAROLINA,37125,Moore,37125950701,0.081
37,NORTH CAROLINA,37125,Moore,37125950702,0.1527
37,NORTH CAROLINA,37125,Moore,37125950801,0.6761
37,NORTH CAROLINA,37125,Moore,37125950802,0.4044
37,NORTH CAROLINA,37125,Moore,37125950900,0.3383
37,NORTH CAROLINA,37125,Moore,37125951000,0.3494
37,NORTH CAROLINA,37125,Moore,37125951100,0.5516
37,NORTH CAROLINA,37125,Moore,37125951200,0.7598
37,NORTH CAROLINA,37127,Nash,37127010200,0.9199
37,NORTH CAROLINA,37127,Nash,37127010300,0.7427
37,NORTH CAROLINA,37127,Nash,37127010400,0.9648
37,NORTH CAROLINA,37127,Nash,37127010502,0.5377
37,NORTH CAROLINA,37127,Nash,37127010503,0.5132
37,NORTH CAROLINA,37127,Nash,37127010504,0.7140000000000001
37,NORTH CAROLINA,37127,Nash,37127010601,0.7894
37,NORTH CAROLINA,37127,Nash,37127010602,0.5604
37,NORTH CAROLINA,37127,Nash,37127010700,0.7057
37,NORTH CAROLINA,37127,Nash,37127010800,0.2925
37,NORTH CAROLINA,37127,Nash,37127010900,0.6404
37,NORTH CAROLINA,37127,Nash,37127011000,0.7436
37,NORTH CAROLINA,37127,Nash,37127011101,0.478
37,NORTH CAROLINA,37127,Nash,37127011102,0.6997
37,NORTH CAROLINA,37127,Nash,37127011200,0.2716
37,NORTH CAROLINA,37127,Nash,37127011300,0.7247
37,NORTH CAROLINA,37127,Nash,37127011400,0.6738
37,NORTH CAROLINA,37127,Nash,37127011500,0.8755
37,NORTH CAROLINA,37129,New Hanover,37129010100,0.8538
37,NORTH CAROLINA,37129,New Hanover,37129010200,0.5942
37,NORTH CAROLINA,37129,New Hanover,37129010300,0.8135
37,NORTH CAROLINA,37129,New Hanover,37129010400,0.0907
37,NORTH CAROLINA,37129,New Hanover,37129010501,0.5558
37,NORTH CAROLINA,37129,New Hanover,37129010502,0.5345
37,NORTH CAROLINA,37129,New Hanover,37129010600,0.1129
37,NORTH CAROLINA,37129,New Hanover,37129010700,0.8672
37,NORTH CAROLINA,37129,New Hanover,37129010800,0.9708
37,NORTH CAROLINA,37129,New Hanover,37129010900,0.2212
37,NORTH CAROLINA,37129,New Hanover,37129011000,0.9408
37,NORTH CAROLINA,37129,New Hanover,37129011100,0.8556
37,NORTH CAROLINA,37129,New Hanover,37129011200,0.5146
37,NORTH CAROLINA,37129,New Hanover,37129011300,0.6025
37,NORTH CAROLINA,37129,New Hanover,37129011400,0.8019
37,NORTH CAROLINA,37129,New Hanover,37129011500,0.6687
37,NORTH CAROLINA,37129,New Hanover,37129011603,0.4308
37,NORTH CAROLINA,37129,New Hanover,37129011605,0.4206
37,NORTH CAROLINA,37129,New Hanover,37129011606,0.4304
37,NORTH CAROLINA,37129,New Hanover,37129011607,0.3471
37,NORTH CAROLINA,37129,New Hanover,37129011608,0.1957
37,NORTH CAROLINA,37129,New Hanover,37129011701,0.4234
37,NORTH CAROLINA,37129,New Hanover,37129011703,0.0171
37,NORTH CAROLINA,37129,New Hanover,37129011705,0.1069
37,NORTH CAROLINA,37129,New Hanover,37129011800,0.0435
37,NORTH CAROLINA,37129,New Hanover,37129011902,0.6312
37,NORTH CAROLINA,37129,New Hanover,37129011903,0.6709999999999999
37,NORTH CAROLINA,37129,New Hanover,37129011904,0.1171
37,NORTH CAROLINA,37129,New Hanover,37129012001,0.2568
37,NORTH CAROLINA,37129,New Hanover,37129012004,0.0444
37,NORTH CAROLINA,37129,New Hanover,37129012006,0.2087
37,NORTH CAROLINA,37129,New Hanover,37129012007,0.2453
37,NORTH CAROLINA,37129,New Hanover,37129012008,0.4854
37,NORTH CAROLINA,37129,New Hanover,37129012009,0.0935
37,NORTH CAROLINA,37129,New Hanover,37129012010,0.0356
37,NORTH CAROLINA,37129,New Hanover,37129012101,0.4905
37,NORTH CAROLINA,37129,New Hanover,37129012103,0.0537
37,NORTH CAROLINA,37129,New Hanover,37129012104,0.2221
37,NORTH CAROLINA,37129,New Hanover,37129012105,0.2892
37,NORTH CAROLINA,37129,New Hanover,37129012201,0.1379
37,NORTH CAROLINA,37129,New Hanover,37129012202,0.0491
37,NORTH CAROLINA,37129,New Hanover,37129012203,0.0467
37,NORTH CAROLINA,37129,New Hanover,37129012300,0.2124
37,NORTH CAROLINA,37129,New Hanover,37129980100,-999.0
37,NORTH CAROLINA,37129,New Hanover,37129990100,-999.0
37,NORTH CAROLINA,37131,Northampton,37131920100,0.6881
37,NORTH CAROLINA,37131,Northampton,37131920200,0.8843
37,NORTH CAROLINA,37131,Northampton,37131920300,0.7413
37,NORTH CAROLINA,37131,Northampton,37131920401,0.8774
37,NORTH CAROLINA,37131,Northampton,37131920402,0.39799999999999996
37,NORTH CAROLINA,37133,Onslow,37133000102,0.6094
37,NORTH CAROLINA,37133,Onslow,37133000103,0.3785
37,NORTH CAROLINA,37133,Onslow,37133000201,0.41600000000000004
37,NORTH CAROLINA,37133,Onslow,37133000202,0.509
37,NORTH CAROLINA,37133,Onslow,37133000301,0.6363
37,NORTH CAROLINA,37133,Onslow,37133000302,0.59
37,NORTH CAROLINA,37133,Onslow,37133000401,0.305
37,NORTH CAROLINA,37133,Onslow,37133000402,0.3716
37,NORTH CAROLINA,37133,Onslow,37133000403,0.1731
37,NORTH CAROLINA,37133,Onslow,37133000500,-999.0
37,NORTH CAROLINA,37133,Onslow,37133000600,0.0069
37,NORTH CAROLINA,37133,Onslow,37133000700,0.3397
37,NORTH CAROLINA,37133,Onslow,37133000800,0.0477
37,NORTH CAROLINA,37133,Onslow,37133000900,0.373
37,NORTH CAROLINA,37133,Onslow,37133001000,0.1902
37,NORTH CAROLINA,37133,Onslow,37133001101,0.5567
37,NORTH CAROLINA,37133,Onslow,37133001102,0.6525
37,NORTH CAROLINA,37133,Onslow,37133001200,0.5238
37,NORTH CAROLINA,37133,Onslow,37133001300,0.5266
37,NORTH CAROLINA,37133,Onslow,37133001400,0.2855
37,NORTH CAROLINA,37133,Onslow,37133001500,0.8043
37,NORTH CAROLINA,37133,Onslow,37133001700,0.3906
37,NORTH CAROLINA,37133,Onslow,37133001800,0.7136
37,NORTH CAROLINA,37133,Onslow,37133002100,0.3836
37,NORTH CAROLINA,37133,Onslow,37133002201,0.28600000000000003
37,NORTH CAROLINA,37133,Onslow,37133002202,0.8737
37,NORTH CAROLINA,37133,Onslow,37133002300,0.5474
37,NORTH CAROLINA,37133,Onslow,37133002400,0.8459
37,NORTH CAROLINA,37133,Onslow,37133002500,0.7186
37,NORTH CAROLINA,37133,Onslow,37133002600,0.9658
37,NORTH CAROLINA,37133,Onslow,37133002800,0.2647
37,NORTH CAROLINA,37133,Onslow,37133990100,-999.0
37,NORTH CAROLINA,37135,Orange,37135010701,0.0898
37,NORTH CAROLINA,37135,Orange,37135010703,0.6358
37,NORTH CAROLINA,37135,Orange,37135010704,0.1814
37,NORTH CAROLINA,37135,Orange,37135010705,0.3341
37,NORTH CAROLINA,37135,Orange,37135010706,0.0389
37,NORTH CAROLINA,37135,Orange,37135010801,0.3762
37,NORTH CAROLINA,37135,Orange,37135010802,0.0745
37,NORTH CAROLINA,37135,Orange,37135010901,0.4725
37,NORTH CAROLINA,37135,Orange,37135010902,0.6418
37,NORTH CAROLINA,37135,Orange,37135011000,0.2901
37,NORTH CAROLINA,37135,Orange,37135011101,0.6215
37,NORTH CAROLINA,37135,Orange,37135011102,0.5465
37,NORTH CAROLINA,37135,Orange,37135011202,0.1953
37,NORTH CAROLINA,37135,Orange,37135011203,0.1712
37,NORTH CAROLINA,37135,Orange,37135011204,0.2064
37,NORTH CAROLINA,37135,Orange,37135011205,0.3915
37,NORTH CAROLINA,37135,Orange,37135011300,0.4031
37,NORTH CAROLINA,37135,Orange,37135011400,0.2379
37,NORTH CAROLINA,37135,Orange,37135011500,0.1268
37,NORTH CAROLINA,37135,Orange,37135011601,-999.0
37,NORTH CAROLINA,37135,Orange,37135011602,0.5248
37,NORTH CAROLINA,37135,Orange,37135011700,0.2721
37,NORTH CAROLINA,37135,Orange,37135011800,0.1185
37,NORTH CAROLINA,37135,Orange,37135011901,0.5516
37,NORTH CAROLINA,37135,Orange,37135011902,0.2022
37,NORTH CAROLINA,37135,Orange,37135012100,0.4998
37,NORTH CAROLINA,37135,Orange,37135012201,0.2217
37,NORTH CAROLINA,37135,Orange,37135012202,0.3105
37,NORTH CAROLINA,37137,Pamlico,37137950101,0.5715
37,NORTH CAROLINA,37137,Pamlico,37137950102,0.9144
37,NORTH CAROLINA,37137,Pamlico,37137950201,0.3707
37,NORTH CAROLINA,37137,Pamlico,37137950202,0.2439
37,NORTH CAROLINA,37139,Pasquotank,37139960100,0.9278
37,NORTH CAROLINA,37139,Pasquotank,37139960200,0.6863
37,NORTH CAROLINA,37139,Pasquotank,37139960300,0.9806
37,NORTH CAROLINA,37139,Pasquotank,37139960400,0.8093
37,NORTH CAROLINA,37139,Pasquotank,37139960501,0.4785
37,NORTH CAROLINA,37139,Pasquotank,37139960502,0.4882
37,NORTH CAROLINA,37139,Pasquotank,37139960503,0.4484
37,NORTH CAROLINA,37139,Pasquotank,37139960600,0.2318
37,NORTH CAROLINA,37139,Pasquotank,37139960701,0.5655
37,NORTH CAROLINA,37139,Pasquotank,37139960702,0.1777
37,NORTH CAROLINA,37141,Pender,37141920101,0.0824
37,NORTH CAROLINA,37141,Pender,37141920102,0.1411
37,NORTH CAROLINA,37141,Pender,37141920103,0.3087
37,NORTH CAROLINA,37141,Pender,37141920201,0.2485
37,NORTH CAROLINA,37141,Pender,37141920202,0.0884
37,NORTH CAROLINA,37141,Pender,37141920203,0.2985
37,NORTH CAROLINA,37141,Pender,37141920204,0.5363
37,NORTH CAROLINA,37141,Pender,37141920300,0.7372
37,NORTH CAROLINA,37141,Pender,37141920401,0.9213
37,NORTH CAROLINA,37141,Pender,37141920402,0.7908
37,NORTH CAROLINA,37141,Pender,37141920403,0.795
37,NORTH CAROLINA,37141,Pender,37141920501,0.5956
37,NORTH CAROLINA,37141,Pender,37141920502,0.4479
37,NORTH CAROLINA,37141,Pender,37141920601,0.8602
37,NORTH CAROLINA,37141,Pender,37141920602,0.3258
37,NORTH CAROLINA,37141,Pender,37141990100,-999.0
37,NORTH CAROLINA,37143,Perquimans,37143920100,0.3545
37,NORTH CAROLINA,37143,Perquimans,37143920201,0.8908
37,NORTH CAROLINA,37143,Perquimans,37143920202,0.4988
37,NORTH CAROLINA,37145,Person,37145920100,0.6488
37,NORTH CAROLINA,37145,Person,37145920200,0.385
37,NORTH CAROLINA,37145,Person,37145920300,0.9311
37,NORTH CAROLINA,37145,Person,37145920400,0.8394
37,NORTH CAROLINA,37145,Person,37145920500,0.2948
37,NORTH CAROLINA,37145,Person,37145920601,0.9107
37,NORTH CAROLINA,37145,Person,37145920602,0.2952
37,NORTH CAROLINA,37147,Pitt,37147000100,0.6002
37,NORTH CAROLINA,37147,Pitt,37147000201,0.5058
37,NORTH CAROLINA,37147,Pitt,37147000202,0.3859
37,NORTH CAROLINA,37147,Pitt,37147000301,0.0819
37,NORTH CAROLINA,37147,Pitt,37147000302,0.4581
37,NORTH CAROLINA,37147,Pitt,37147000400,0.3484
37,NORTH CAROLINA,37147,Pitt,37147000501,0.4706
37,NORTH CAROLINA,37147,Pitt,37147000502,0.2656
37,NORTH CAROLINA,37147,Pitt,37147000601,0.8362
37,NORTH CAROLINA,37147,Pitt,37147000602,0.6829999999999999
37,NORTH CAROLINA,37147,Pitt,37147000603,0.5923
37,NORTH CAROLINA,37147,Pitt,37147000701,0.9343
37,NORTH CAROLINA,37147,Pitt,37147000702,0.9676
37,NORTH CAROLINA,37147,Pitt,37147000800,0.9611
37,NORTH CAROLINA,37147,Pitt,37147000900,0.8936
37,NORTH CAROLINA,37147,Pitt,37147001001,0.4123
37,NORTH CAROLINA,37147,Pitt,37147001002,0.1893
37,NORTH CAROLINA,37147,Pitt,37147001003,0.105
37,NORTH CAROLINA,37147,Pitt,37147001100,0.4341
37,NORTH CAROLINA,37147,Pitt,37147001200,0.6654
37,NORTH CAROLINA,37147,Pitt,37147001301,0.4688
37,NORTH CAROLINA,37147,Pitt,37147001302,0.1592
37,NORTH CAROLINA,37147,Pitt,37147001303,0.1485
37,NORTH CAROLINA,37147,Pitt,37147001401,0.8889
37,NORTH CAROLINA,37147,Pitt,37147001402,0.6742
37,NORTH CAROLINA,37147,Pitt,37147001500,0.7955
37,NORTH CAROLINA,37147,Pitt,37147001600,0.4896
37,NORTH CAROLINA,37147,Pitt,37147001700,0.7154
37,NORTH CAROLINA,37147,Pitt,37147001800,0.8390000000000001
37,NORTH CAROLINA,37147,Pitt,37147001900,0.6377
37,NORTH CAROLINA,37147,Pitt,37147002001,0.9014
37,NORTH CAROLINA,37147,Pitt,37147002002,0.6506
37,NORTH CAROLINA,37149,Polk,37149920101,0.2758
37,NORTH CAROLINA,37149,Polk,37149920103,0.2323
37,NORTH CAROLINA,37149,Polk,37149920104,0.5914
37,NORTH CAROLINA,37149,Polk,37149920200,0.5215
37,NORTH CAROLINA,37149,Polk,37149920301,0.5701
37,NORTH CAROLINA,37149,Polk,37149920303,0.2462
37,NORTH CAROLINA,37149,Polk,37149920304,0.4271
37,NORTH CAROLINA,37151,Randolph,37151030100,0.9116
37,NORTH CAROLINA,37151,Randolph,37151030201,0.5724
37,NORTH CAROLINA,37151,Randolph,37151030202,0.7996
37,NORTH CAROLINA,37151,Randolph,37151030301,0.9153
37,NORTH CAROLINA,37151,Randolph,37151030302,0.9949
37,NORTH CAROLINA,37151,Randolph,37151030400,0.981
37,NORTH CAROLINA,37151,Randolph,37151030502,0.3124
37,NORTH CAROLINA,37151,Randolph,37151030503,0.3434
37,NORTH CAROLINA,37151,Randolph,37151030504,0.1152
37,NORTH CAROLINA,37151,Randolph,37151030600,0.5969
37,NORTH CAROLINA,37151,Randolph,37151030700,0.6849
37,NORTH CAROLINA,37151,Randolph,37151030801,0.4766
37,NORTH CAROLINA,37151,Randolph,37151030802,0.4155
37,NORTH CAROLINA,37151,Randolph,37151030900,0.5428
37,NORTH CAROLINA,37151,Randolph,37151031000,0.7515
37,NORTH CAROLINA,37151,Randolph,37151031100,0.4901
37,NORTH CAROLINA,37151,Randolph,37151031200,0.8658
37,NORTH CAROLINA,37151,Randolph,37151031303,0.3133
37,NORTH CAROLINA,37151,Randolph,37151031304,0.5757
37,NORTH CAROLINA,37151,Randolph,37151031305,0.45899999999999996
37,NORTH CAROLINA,37151,Randolph,37151031306,0.1282
37,NORTH CAROLINA,37151,Randolph,37151031400,0.7552
37,NORTH CAROLINA,37151,Randolph,37151031501,0.292
37,NORTH CAROLINA,37151,Randolph,37151031503,0.5803
37,NORTH CAROLINA,37151,Randolph,37151031504,0.1647
37,NORTH CAROLINA,37151,Randolph,37151031505,0.4979
37,NORTH CAROLINA,37151,Randolph,37151031601,0.5484
37,NORTH CAROLINA,37151,Randolph,37151031602,0.8075
37,NORTH CAROLINA,37153,Richmond,37153970100,0.8056
37,NORTH CAROLINA,37153,Richmond,37153970200,0.7487
37,NORTH CAROLINA,37153,Richmond,37153970300,0.7052
37,NORTH CAROLINA,37153,Richmond,37153970400,0.4035
37,NORTH CAROLINA,37153,Richmond,37153970500,0.7348
37,NORTH CAROLINA,37153,Richmond,37153970600,0.9977
37,NORTH CAROLINA,37153,Richmond,37153970700,0.9315
37,NORTH CAROLINA,37153,Richmond,37153970800,0.6414
37,NORTH CAROLINA,37153,Richmond,37153970900,0.6085
37,NORTH CAROLINA,37153,Richmond,37153971000,0.8769
37,NORTH CAROLINA,37153,Richmond,37153971100,0.9204
37,NORTH CAROLINA,37155,Robeson,37155960101,0.8815
37,NORTH CAROLINA,37155,Robeson,37155960102,0.9361
37,NORTH CAROLINA,37155,Robeson,37155960201,0.7765
37,NORTH CAROLINA,37155,Robeson,37155960202,0.9158
37,NORTH CAROLINA,37155,Robeson,37155960300,0.9935
37,NORTH CAROLINA,37155,Robeson,37155960401,0.733
37,NORTH CAROLINA,37155,Robeson,37155960402,0.7737
37,NORTH CAROLINA,37155,Robeson,37155960501,0.8191
37,NORTH CAROLINA,37155,Robeson,37155960502,0.8894
37,NORTH CAROLINA,37155,Robeson,37155960503,0.6423
37,NORTH CAROLINA,37155,Robeson,37155960600,0.8788
37,NORTH CAROLINA,37155,Robeson,37155960701,0.9394
37,NORTH CAROLINA,37155,Robeson,37155960702,0.8473
37,NORTH CAROLINA,37155,Robeson,37155960801,0.9861
37,NORTH CAROLINA,37155,Robeson,37155960802,0.9093
37,NORTH CAROLINA,37155,Robeson,37155960900,0.5039
37,NORTH CAROLINA,37155,Robeson,37155961000,0.7885
37,NORTH CAROLINA,37155,Robeson,37155961100,0.9338
37,NORTH CAROLINA,37155,Robeson,37155961200,0.9075
37,NORTH CAROLINA,37155,Robeson,37155961301,0.5664
37,NORTH CAROLINA,37155,Robeson,37155961302,0.9519
37,NORTH CAROLINA,37155,Robeson,37155961400,0.6145
37,NORTH CAROLINA,37155,Robeson,37155961500,0.6081
37,NORTH CAROLINA,37155,Robeson,37155961601,0.7654
37,NORTH CAROLINA,37155,Robeson,37155961602,0.7816
37,NORTH CAROLINA,37155,Robeson,37155961700,0.8445
37,NORTH CAROLINA,37155,Robeson,37155961801,0.9403
37,NORTH CAROLINA,37155,Robeson,37155961802,0.777
37,NORTH CAROLINA,37155,Robeson,37155961900,0.9287
37,NORTH CAROLINA,37155,Robeson,37155962001,0.9547
37,NORTH CAROLINA,37155,Robeson,37155962002,0.9412
37,NORTH CAROLINA,37157,Rockingham,37157040101,0.5928
37,NORTH CAROLINA,37157,Rockingham,37157040102,0.4345
37,NORTH CAROLINA,37157,Rockingham,37157040200,0.8422
37,NORTH CAROLINA,37157,Rockingham,37157040300,0.5835
37,NORTH CAROLINA,37157,Rockingham,37157040400,0.8926
37,NORTH CAROLINA,37157,Rockingham,37157040501,0.8584
37,NORTH CAROLINA,37157,Rockingham,37157040502,0.5525
37,NORTH CAROLINA,37157,Rockingham,37157040601,0.6284
37,NORTH CAROLINA,37157,Rockingham,37157040602,0.3873
37,NORTH CAROLINA,37157,Rockingham,37157040700,0.5507
37,NORTH CAROLINA,37157,Rockingham,37157040800,0.3559
37,NORTH CAROLINA,37157,Rockingham,37157040900,0.8306
37,NORTH CAROLINA,37157,Rockingham,37157041001,0.5488
37,NORTH CAROLINA,37157,Rockingham,37157041002,0.4202
37,NORTH CAROLINA,37157,Rockingham,37157041100,0.32899999999999996
37,NORTH CAROLINA,37157,Rockingham,37157041200,0.9088
37,NORTH CAROLINA,37157,Rockingham,37157041300,0.7335
37,NORTH CAROLINA,37157,Rockingham,37157041400,0.9009999999999999
37,NORTH CAROLINA,37157,Rockingham,37157041500,0.6432
37,NORTH CAROLINA,37157,Rockingham,37157041601,0.2781
37,NORTH CAROLINA,37157,Rockingham,37157041602,0.4054
37,NORTH CAROLINA,37159,Rowan,37159050201,0.7709
37,NORTH CAROLINA,37159,Rowan,37159050202,0.8677
37,NORTH CAROLINA,37159,Rowan,37159050300,0.7112
37,NORTH CAROLINA,37159,Rowan,37159050400,0.9079
37,NORTH CAROLINA,37159,Rowan,37159050500,0.5493
37,NORTH CAROLINA,37159,Rowan,37159050700,0.8269
37,NORTH CAROLINA,37159,Rowan,37159050800,0.8959
37,NORTH CAROLINA,37159,Rowan,37159050901,0.1694
37,NORTH CAROLINA,37159,Rowan,37159050903,0.3679
37,NORTH CAROLINA,37159,Rowan,37159050904,0.5794
37,NORTH CAROLINA,37159,Rowan,37159051001,0.6141
37,NORTH CAROLINA,37159,Rowan,37159051002,0.45399999999999996
37,NORTH CAROLINA,37159,Rowan,37159051101,0.1583
37,NORTH CAROLINA,37159,Rowan,37159051102,0.7589
37,NORTH CAROLINA,37159,Rowan,37159051201,0.6483
37,NORTH CAROLINA,37159,Rowan,37159051202,0.6941
37,NORTH CAROLINA,37159,Rowan,37159051204,0.6622
37,NORTH CAROLINA,37159,Rowan,37159051301,0.4627
37,NORTH CAROLINA,37159,Rowan,37159051302,0.37200000000000005
37,NORTH CAROLINA,37159,Rowan,37159051303,0.7973
37,NORTH CAROLINA,37159,Rowan,37159051400,0.5289
37,NORTH CAROLINA,37159,Rowan,37159051501,0.8052
