ID,Fuel Type Code,Station Name,City,State,ZIP,Status Code,Latitude,Longitude,Facility Type
207649,ELEC,CITY OF DURHAM MERRICK-MOORE2,Durham,NC,27703,E,36.002606,-78.859084,
207657,ELEC,CITY OF DURHAM MERRICK-MOORE1,Durham,NC,27703,E,36.002589,-78.859063,
207772,ELEC,Bainbridge NoDa,Charlotte,NC,28205,E,35.2430423,-80.8119362,
207949,ELEC,TO MORRISVILLE STATION1,Morrisville,NC,27560,E,35.80957,-78.840805,
211727,ELEC,DOWNTOWN OFF NETWORK1,Thomasville,NC,27360,T,35.868884,-80.073195,
211728,ELEC,DOWNTOWN OFF NETWORK1,Thomasville,NC,27360,T,35.883425,-80.080456,
211729,ELEC,DOWNTOWN OFF NETWORK1,Thomasville,NC,27360,T,35.882305,-80.083505,
212048,ELEC,FUTHOLDINGSLLC STATION 1,Jackson,NC,27845,E,36.390364,-77.421398,
212194,ELEC,Montgomery Ford,Troy,NC,27371,E,35.357034,-79.893754,
212937,ELEC,TOWN OF CARY OFF NETWORK 1,Cary,NC,27513,T,35.796886,-78.808044,
213006,ELEC,HARRISBURG NC TOWN HALL,Harrisburg,NC,28075,E,35.326489,-80.645107,
213039,ELEC,LENOIR CHARGE LENOIR CHARGE 1,Lenoir,NC,28645,E,35.912912,-81.540631,
213050,ELEC,KIA OF CONCORD DUAL PORT KIA 1,Concord,NC,28027,E,35.361897,-80.701819,
213051,ELEC,KIA OF CONCORD SERVICE STATION,Concord,NC,28027,E,35.361802,-80.701846,
213062,ELEC,PAMAKA GOLD DISTRICT,Charlotte,NC,28203,E,35.219322,-80.858,
213171,ELEC,The Elliott Apartment Homes,Concord,NC,28027,E,35.4425307,-80.6576407,
213489,ELEC,UCF ON BRIDGES UCF,Morehead City,NC,28557,E,34.727238,-76.74211,
213499,ELEC,CHATHAM CO CHATHAM AG C. 1,Pittsboro,NC,27312,E,35.723721,-79.197769,
213514,ELEC,The Newton Apartments,Charlotte,NC,28278,T,35.09209,-81.0314,
213569,ELEC,City of Kannapolis - City Hall,Kannapolis,NC,28081,E,35.50063,-80.62816,
213672,ELEC,DILLON WEST ST 1,Raleigh,NC,27603,E,35.778989,-78.646523,
213673,ELEC,DILLON WEST ST 2,Raleigh,NC,27603,E,35.778965,-78.646483,
213787,ELEC,KNIER PROPERTIE MACGREGOR MPG,Cary,NC,27511,E,35.739132,-78.80107,
213877,ELEC,GRUBB GWENDOLYN EVSE,Chapel Hill,NC,27517,E,35.913227,-79.025081,
213878,ELEC,THE PIEDMONT BLDG 7,Raleigh,NC,27616,E,35.86823,-78.569286,
213903,ELEC,CHATHAM CO SMITHFIELD 1,Siler City,NC,27344,T,35.73435,-79.42796,
214072,ELEC,Sheetz - Tesla Supercharger,Kernersville,NC,27284,E,36.069842,-80.112057,GAS_STATION
214083,ELEC,Walmart - Tesla Supercharger,Oxford,NC,27565,E,36.2803,-78.6047,PARKING_LOT
214275,ELEC,STATION1 LKG S2 L3,Greenville,NC,27834,E,35.571211,-77.397995,
214286,ELEC,Sanctuary at Powell Place Apartments Location 1,Pittsboro,NC,27312,E,35.749535,-79.173401,
214287,ELEC,Sanctuary at Powell Place Apartments Location 2,Pittsboro,NC,27312,E,35.750113,-79.175563,
214295,ELEC,GASTONIA FUSE PARKING,Gastonia,NC,28052,E,35.264178,-81.194357,
214296,ELEC,GASTONIA N. TRENTON ST,Gastonia,NC,28052,E,35.263768,-81.192851,
214297,ELEC,GASTONIA MAIN-WHITESIDE,Gastonia,NC,28052,E,35.263694,-81.190555,
214298,ELEC,GASTONIA 501 W MAIN AVE,Gastonia,NC,28052,E,35.263718,-81.190042,
214877,ELEC,JLR ASHEVILLE CT4021,Arden,NC,28704,T,35.480373,-82.5532,
214880,ELEC,JLR ASHEVILLE DC WALLBOX 1,Arden,NC,28704,E,35.481306,-82.553165,
214916,ELEC,Twiddy and Co Realtors - Corolla,Corolla,NC,27927,E,36.358838,-75.825306,
214937,ELEC,H WATERSTONE RESIDENTS ONLY,Mooresville,NC,28117,E,35.561108,-80.85287,
216460,ELEC,HALL HYUNDAI EC STATION 2,Elizabeth City,NC,27909,E,36.32922,-76.224292,
216565,ELEC,IPC-2,Whitsett,NC,27377,E,36.0457271,-79.6101076,
216581,ELEC,DAVIS EV - CHARGING 1,Morrisville,NC,27560,E,35.878382,-78.8549,
216582,ELEC,DAVIS EV - CHARGING 2,Morrisville,NC,27560,E,35.878396,-78.854831,
217231,ELEC,LEE HYUNDAI CPE25O DC1,Fayetteville,NC,28314,E,35.062663,-78.969429,
217318,ELEC,CITY OF WILM 2ND ST PRK DECK,Wilmington,NC,28401,E,34.236956,-77.947023,
218047,ELEC,Pinehurst Resort Parking Lot,Pinehurst,NC,28374,E,35.194583263126,-79.4733616453563,PARKING_LOT
218048,ELEC,Pinehurst Country Club,Pinehurst,NC,28374,E,35.1901492082871,-79.4684462656506,PARKING_LOT
218067,ELEC,Hampton Inn Benson - Tesla Supercharger,Benson,NC,27504,E,35.374508,-78.541871,HOTEL
219736,ELEC,The Easley,Winston-Salem,NC,27101,E,36.094856,-80.254402,
219768,ELEC,CITY OF WILSON PARKING DECK #5,Wilson,NC,27893,E,35.727165,-77.914024,
219769,ELEC,CITY OF WILSON PARKING DECK #4,Wilson,NC,27893,E,35.727178,-77.914029,
219775,ELEC,CITY OF WILSON PARKING DECK #2,Wilson,NC,27893,E,35.727165,-77.914012,
219776,ELEC,CITY OF WILSON PARKING DECK #1,Wilson,NC,27893,E,35.727157,-77.914035,
219777,ELEC,CITY OF WILSON PARKING DECK #3,Wilson,NC,27893,E,35.727165,-77.914001,
219778,ELEC,CITY OF WILSON PARKING DECK #6,Wilson,NC,27893,E,35.727172,-77.914014,
220287,ELEC,Retreat at Arden Farms,Arden,NC,28704,T,35.474776,-82.565346,
220373,ELEC,Orange County North Campus - Detention Center,Hillsborough,NC,27278,E,36.083745,-79.124229,PARKING_LOT
220374,ELEC,Orange County North Campus - Bonnie B. Davis Center,Hillsborough,NC,27278,E,36.08469,-79.12306,MUNI_GOV
220432,ELEC,LOWE'S TECH HUB LEVEL 4 - #5,Charlotte,NC,28203,E,35.211946,-80.859883,
220433,ELEC,LOWE'S TECH HUB LEVEL 4 - #6,Charlotte,NC,28203,T,35.211964,-80.859915,
220434,ELEC,LOWE'S TECH HUB LEVEL 4 - #4,Charlotte,NC,28203,E,35.211929,-80.859808,
220435,ELEC,LOWE'S TECH HUB LEVEL 3 #2,Charlotte,NC,28203,E,35.211946,-80.859861,
220436,ELEC,LOWE'S TECH HUB LEVEL 3 #1,Charlotte,NC,28203,E,35.211972,-80.859893,
220437,ELEC,LOWE'S TECH HUB LEVEL 4 - #10,Charlotte,NC,28203,E,35.211885,-80.859657,
220439,ELEC,LOWE'S TECH HUB LEVEL 4 #3,Charlotte,NC,28203,E,35.211946,-80.85984,
220440,ELEC,LOWE'S TECH HUB LEVEL 4 - #7,Charlotte,NC,28203,E,35.21199,-80.859754,
220441,ELEC,LOWE'S TECH HUB LEVEL 4 - #8,Charlotte,NC,28203,E,35.211999,-80.859968,
220486,ELEC,WAKE EMC ROLESVILLE TH,Rolesville,NC,27571,E,35.915461,-78.471389,
220487,ELEC,WAKE EMC TRI AIRPORT,Louisburg,NC,27549,E,36.025832,-78.331871,
220491,ELEC,WAKE EMC SUGAR GAP,Wake Forest,NC,27587,E,35.947437,-78.504162,
220521,ELEC,Cary NC 121 Edinburgh S Dr,Cary,NC,27511,E,35.739228,-78.802645,
220688,ELEC,Sheetz - Tesla Supercharger,Greenville,NC,27834,E,35.6055,-77.4,GAS_STATION
221004,ELEC,CARILLON EV STATION 2,Charlotte,NC,28202,E,35.227937,-80.845304,
221005,ELEC,CARILLON EV STATION 3,Charlotte,NC,28202,E,35.22847,-80.845634,
221174,ELEC,Conrad at Concord Mills,Charlotte,NC,28262,E,35.3685384,-80.7321822,
221253,ELEC,CARILLON EV STATION 1,Charlotte,NC,28202,E,35.228394,-80.84563,
221276,ELEC,Prestige Subaru NC - Service Bay - NON-NETWORKED,Asheville,NC,28805,T,35.58641,-82.512631,
221320,ELEC,Triangle Stop Saluda,Saluda,NC,28773,E,35.246826,-82.329465,PARKING_LOT
221433,ELEC,VINE KANE 1,Raleigh,NC,27609,E,35.836163,-78.639445,
221503,ELEC,FSVCHRGS FSVCHRGS,Statesville,NC,28677,E,35.810867,-80.877607,
221789,ELEC,Smithfield Chicken 'N Bar-B-Q,Whiteville,NC,28472,E,34.3439277437922,-78.7096170662101,RESTAURANT
221898,ELEC,CLT AIRPORT BUS VALET 04,Charlotte,NC,28208,E,35.232796,-80.935759,
222151,ELEC,Exchange at Holly Springs,Holly Springs,NC,27540,E,35.632,-78.8337,
222211,ELEC,KIA 1 KIAFAST,High Point,NC,27262,E,35.988957,-80.027442,
222570,ELEC,UNION COUNTY KI ABB STATION 1,Monroe,NC,28110,T,35.048787,-80.614853,
222826,ELEC,Overlook Office Building,Charlotte,NC,28277,E,35.057799,-80.843583,
222861,ELEC,TOWN CREEK PARKING LOT #1,Beaufort,NC,28516,T,34.726559,-76.662644,
222883,ELEC,CROSSPOINTE II STATION1,Raleigh,NC,27612,E,35.857493,-78.683177,
223393,ELEC,The Avenue,Raleigh,NC,27604,E,35.816201,-78.611464,
223453,ELEC,Hampton Inn New Bern,New Bern,NC,28562,E,35.1021758,-77.0798752,
223573,ELEC,TIMBER CREEK EV STATION 01,Garner,NC,27529,E,35.682323,-78.601301,
223741,ELEC,Bank of America - Private Bank,Charlotte,NC,28202,E,35.228308,-80.84196,BANK
223742,ELEC,Bank of America - Private Bank,Charlotte,NC,28202,E,35.227733,-80.840587,BANK
223743,ELEC,Bank of America - Private Bank,Charlotte,NC,28202,E,35.223681,-80.849682,BANK
224156,ELEC,Sheetz - Tesla Supercharger,Thomasville,NC,27360,E,35.8561196189331,-80.0721523971212,GAS_STATION
224191,ELEC,LaQuinta Boone,Boone,NC,28607,E,36.0713139,-81.8704462,
224192,ELEC,Elevate Haw River Apartments,Graham,NC,27253,E,36.0637201,-79.3773095,
224193,ELEC,SpringHill Suites,New Bern,NC,28560,E,35.1030697,-77.0803248,
224233,ELEC,HOME 2 BELMONT,Belmont,NC,28012,E,35.25582,-81.029214,
224401,ELEC,NORTH HILLS NORTH HILLS 1,Raleigh,NC,27609,E,35.83785,-78.642006,
224776,ELEC,Sleep Inn Boone,Boone,NC,28607,E,36.2152808,-81.6682838,
224777,ELEC,Super 8 Boone,Boone,NC,28607,E,36.2045243,-81.6940216,
224993,ELEC,Chapel Hill - Tesla Supercharger,Chapel Hill,NC,27516,E,35.969846,-79.06356,PARKING_LOT
224994,ELEC,Smithfield's Chicken 'N Bar-B-Q - Tesla Supercharger,Jacksonville,NC,28540,E,34.776774,-77.414566,RESTAURANT
225071,ELEC,Hendrick Chevrolet,Charlotte,NC,28212,E,35.1906889,-80.7605713,
225324,ELEC,Albemarle Police Department,Albemarle,NC,28001,E,35.347968890149,-80.198711871967,
225384,ELEC,TMSA TRIAD SEC,Greensboro,NC,27406,E,36.030308,-79.808876,
225648,ELEC,Koulomb - Nations Ford Road,Charlotte,NC,28217,P,35.1667,-80.89286,STANDALONE_STATION
225649,ELEC,Koulomb - Ayrsley,Charlotte,NC,28273,P,35.13997,-80.93274,AUTO_REPAIR
225650,ELEC,Koulomb - Mario's Restaurant,Matthews,NC,28105,P,35.06412,-80.72676,RESTAURANT
225703,ELEC,Franklin Town Hall,Franklin,NC,28734,E,35.183223,-83.379757,MUNI_GOV
225835,ELEC,Harrison Square - Tesla Supercharger,Cary,NC,27513,E,35.831585,-78.769044,SHOPPING_CENTER
225851,ELEC,Food Lion - Headquarters,Salisbury,NC,28147,E,35.6836961943124,-80.510871654338,GROCERY
225879,ELEC,Candance at Cates Creek,Hillsborough,NC,27278,E,36.0466822,-79.0938074,
225922,ELEC,Food Lion - Headquarters,Salisbury,NC,28147,E,35.683334,-80.513657,GROCERY
225933,ELEC,Kaleido NoDa Apts,Charlotte,NC,28206,E,35.2477553,-80.8126915,
226073,ELEC,TOWN HALL CT4000,Holly Springs,NC,27540,E,35.650398,-78.834208,
226074,ELEC,TOWN HALL PARKINGDECK,Holly Springs,NC,27540,E,35.649315,-78.83418,
226080,ELEC,TSPF CHARGER SPF 2,Charlotte,NC,28277,E,35.055301,-80.76775,
226081,ELEC,TSPF CHARGER SPF 1,Charlotte,NC,28277,E,35.055283,-80.767696,
226097,ELEC,ASHTONSE CHARGE ASHTONSOUTHEND2,Charlotte,NC,28203,E,35.20997,-80.861278,
226098,ELEC,ASHTONSE CHARGE ASHTONSOUTHEND1,Charlotte,NC,28203,E,35.209953,-80.861257,
226156,ELEC,Welford Harris Ford,Siler City,NC,27344,E,35.734509,-79.439666,
226812,ELEC,WESTGATEKIA STATION 1,Wake Forest,NC,27587,E,35.945528,-78.536713,
226814,ELEC,SUBARU SOUTH BL OUTSIDE,Charlotte,NC,28273,E,35.111976,-80.88214,
226833,ELEC,SUBARU SOUTH BL SERVICE,Charlotte,NC,28273,E,35.111949,-80.88214,
226878,ELEC,FOUNDATION HALL FOUNDATION HALL,Pinehurst,NC,28374,E,35.222245,-79.405361,
227114,ELEC,Verde Vista Apartments,Asheville,NC,28803,E,35.571988,-82.509256,
227223,ELEC,LEE HYUNDAI CPE250 DC2,Fayetteville,NC,28314,E,35.062672,-78.969396,
227526,ELEC,FRIENDS HOMES I GUILFORD,Greensboro,NC,27410,E,36.093231,-79.892727,
227533,ELEC,HALL HYUNDAI EC STATION 6,Elizabeth City,NC,27909,E,36.32884,-76.22437,
227534,ELEC,HALL HYUNDAI EC STATION 5,Elizabeth City,NC,27909,E,36.328888,-76.22437,
227537,ELEC,RIDGE ROAD UPPER SCHOOL,Durham,NC,27705,E,35.977074,-78.969315,
227658,ELEC,MAIN STREET COMMONS #1,Wilkesboro,NC,28697,E,36.148911,-81.152682,
227659,ELEC,MAIN STREET COMMONS #2,Wilkesboro,NC,28697,E,36.148867,-81.152717,
227705,ELEC,CVS - Tesla Supercharger,Boone,NC,28607,E,36.196087,-81.653014,PARKING_LOT
227917,ELEC,FLOW HYUNDAI CHARGER 4,Statesville,NC,28625,E,35.77691,-80.861855,
227990,ELEC,Carmel Commons,Charlotte,NC,28226,E,35.086593,-80.8485414,
227992,ELEC,Lowes Foods - Jamestown,Jamestown,NC,27282,E,36.0403147,-79.9211277,
228071,ELEC,SouthPark Mall,Charlotte,NC,28211,E,35.15402,-80.83309,
228105,ELEC,AAA,Durham,NC,27707,E,35.9659,-78.96026,
228106,ELEC,AAA,Raleigh,NC,27604,E,35.8002,-78.56228,
228107,ELEC,AAA,Wake Forest,NC,27587,T,35.95034,-78.53849,
228111,ELEC,Shoppes of Kildaire,Cary,NC,27511,E,35.761411,-78.782208,
228227,ELEC,Woodcroft Shopping Center,Durham,NC,27707,E,35.92136,-78.95789,
228504,ELEC,Courtyard Marriot,Raleigh,NC,27612,E,35.83514,-78.67387,
228505,ELEC,Courtyard Marriot,Raleigh,NC,27612,T,35.83511,-78.673878,
228506,ELEC,Hyatt Place Durham Southpoint,Durham,NC,27713,E,35.900384,-78.961132,
228507,ELEC,Hyatt Place Durham Southpoint,Durham,NC,27713,T,35.90027,-78.96117,
228557,ELEC,Sheetz,Cary,NC,27519,E,35.860412,-78.89456,
228558,ELEC,Sheetz,Morrisville,NC,27560,E,35.855509,-78.795704,
228559,ELEC,Sheetz,Raleigh,NC,27607,E,35.789742,-78.739027,
228600,ELEC,BP,Charlotte,NC,28273,E,35.16246,-80.96855,
228601,ELEC,BP,Charlotte,NC,28215,E,35.250797,-80.656302,
228602,ELEC,Earp's Express,Mint Hill,NC,28227,E,35.171108,-80.661253,
228603,ELEC,BP,Charlotte,NC,28273,E,35.099375,-80.987905,
228604,ELEC,BP,Mooresville,NC,28115,E,35.535514,-80.800871,
228605,ELEC,BP,Charlotte,NC,28214,E,35.336799,-80.962461,
228622,ELEC,Biltmore Park Town Square,Asheville,NC,28803,E,35.48404,-82.55774,
228623,ELEC,Asheville Outlet Mall,Asheville,NC,28806,E,35.529573,-82.601858,
228624,ELEC,Thomas Ave Public Lot,Charlotte,NC,28205,E,35.21985,-80.81261,
228777,ELEC,Lowes Foods - Brier Creek,Raleigh,NC,27617,E,35.910055,-78.785178,
228802,ELEC,Ridgewood Shopping Center,Raleigh,NC,27607,E,35.8017173,-78.6841435,
228917,ELEC,Two North Falls,Charlotte,NC,28217,T,35.185435,-80.92441,
228918,ELEC,1 North Falls,Charlotte,NC,28217,T,35.1848415,-80.9234955,
229217,ELEC,Food Lion - Tuckaseegee,Charlotte,NC,28208,E,35.2459937,-80.9039224,
229283,ELEC,SWC STATION 3&4 RTP 7,Morrisville,NC,27560,E,35.650384,-78.699845,
229428,ELEC,CROWN VOLVO CROWN VOLVO,Greensboro,NC,27407,E,36.059387,-79.868225,
229472,ELEC,Modern Ford of Boone,Boone,NC,28607,E,36.220611,-81.663883,
229479,ELEC,DILLON STATION EASTERN 4TH LVL,Raleigh,NC,27609,E,35.836024,-78.639451,
230794,ELEC,SAS Building T,Cary,NC,27513,E,35.823008,-78.751816,
230970,ELEC,Talbert Public EV Charging Access,Mooresville,NC,28117,E,35.599799,-80.849498,
231038,ELEC,Catawba Village BP,Charlotte,NC,28214,E,35.301719,-80.987302,
231050,ELEC,Willow Oaks BP,Concord,NC,28027,E,35.396088,-80.659244,
231712,ELEC,616 PARKING GARAGE,Raleigh,NC,27605,E,35.793191,-78.661904,
233039,ELEC,The Fresh Market - Tesla Supercharger,Charlotte,NC,28277,E,35.062335,-80.770842,SHOPPING_CENTER
233090,ELEC,Heaton Construction Home Office,Roanoke Rapids,NC,27870,E,36.4456,-77.64131,OTHER
233339,ELEC,Highland Creek BP,Charlotte,NC,28269,E,35.37231,-80.784327,
233340,ELEC,Earp's #4,Charlotte,NC,28215,E,35.223859,-80.630242,
233341,ELEC,Plantation Market,Matthews,NC,28105,E,35.083725,-80.732225,
233388,ELEC,Circle K - Tesla Supercharger,Mt Airy,NC,27030,E,36.485545,-80.744773,GAS_STATION
234493,ELEC,MWP-EV MWP EV1,Durham,NC,27704,E,36.04127,-78.891535,
234494,ELEC,MWP-EV MWP EV2,Durham,NC,27704,E,36.041263,-78.891601,
234495,ELEC,MWP-EV MWP EV3,Durham,NC,27704,E,36.041229,-78.891537,
234594,ELEC,Hampton Inn - Washington DC,Washington,NC,27889,E,35.565864,-77.0743534,
234667,ELEC,Marine Chevrolet Cadillac,Jacksonville,NC,28546,E,34.789404,-77.402415,CAR_DEALER
235028,ELEC,NAM18581 PARKING GARAGE,Greensboro,NC,27410,E,36.089015,-79.840151,
